time, trail_pos
226.32,-0.8482668631312964
226.34,-0.8515625797244815
226.36,-0.854911056936172
226.38,-0.8583034617198764
226.40,-0.8616818049273274
226.42,-0.8651343774133663
226.44,-0.8685826720114184
226.46,-0.872017776454844
226.48,-0.8745858163794387
226.50,-0.8780222279553048
226.52,-0.8815329084198329
226.54,-0.8848259315279892
226.56,-0.8882295855726962
226.58,-0.8915562772437126
226.60,-0.8948640352993794
226.61,-0.898111348382194
226.63,-0.9014139571282469
226.65,-0.9048590829203828
226.68,-0.908211956850282
226.70,-0.9116688864444558
226.72,-0.9151165472813245
226.74,-0.9185427790681847
226.76,-0.922012779986763
226.78,-0.92548717762355
226.80,-0.9288717000025377
226.82,-0.9323143303600144
226.84,-0.9354989406957613
226.87,-0.9389380061465823
226.88,-0.94213034044675
226.90,-0.9454154415401157
226.92,-0.9487794459007958
226.94,-0.9521697117405067
226.96,-0.9554738652794438
226.98,-0.9587293380374926
227.00,-0.9620727847697911
227.02,-0.965452950040644
227.04,-0.9687414179902958
227.06,-0.9720774576387651
227.08,-0.9746184042727758
227.10,-0.9779215279497901
227.12,-0.9812341184344793
227.14,-0.984495651533843
227.16,-0.9878567643591245
227.18,-0.9911914176550054
227.20,-0.994476677188667
227.22,-0.9979115439716489
227.24,-1.0
227.26,-0.9979743690296983
227.28,-0.9959753510701841
227.30,-0.993983090864718
227.32,-0.9919552769773011
227.34,-0.9899832435889345
227.37,-0.9879362014528857
227.38,-0.9859664903167694
227.40,-0.9840642173859995
227.42,-0.9820918588823179
227.44,-0.9801597914551776
227.46,-0.9781979991992346
227.48,-0.9762764515747878
227.50,-0.9742386752252175
227.52,-0.9723655697827104
227.54,-0.9708614005551961
227.56,-0.9689329790640887
227.58,-0.967001863760371
227.59,-0.9650429743197406
227.61,-0.9631298332484397
227.63,-0.9611678087672716
227.65,-0.9591805878491886
227.68,-0.9572386972950299
227.70,-0.9553287144867892
227.72,-0.9533178298182764
227.74,-0.9513699942983571
227.76,-0.9494415263622047
227.78,-0.9474982192341733
227.80,-0.9455858677286374
227.82,-0.9436015264033446
227.84,-0.9416741267032273
227.86,-0.9397146566995344
